scope,project_count,projects,text_sha256,row_count,sample_issue_ids
cross_project,2,JDT|PLATFORM,a7758f679b8953a75166a5dd23b93797301a2c55eb333a58160a76f13497369d,2,68462|68471
cross_project,2,JDT|PLATFORM,b5d8d0efd9139f4f156cdbb225f933f1299254ebcffb038e99d4d916f5a81e11,2,23071|23064
cross_project,2,JDT|PLATFORM,b61ac96ee5218c7a872fcbfb2969c060f2f0dbe8dd0828863a24acd496835201,2,10047|10024
cross_project,2,JDT|PLATFORM,c7e6d1be11629f74c4c9ca15186a33bcbea5ccf52dbb99a8b3069759ade09d90,2,577840|577841
cross_project,2,JDT|PLATFORM,d3985760c5e118414ebe792cf23d831bf036600c2d571421f2037c9ecf633839,2,99578|99581
cross_project,2,JDT|PLATFORM,dd224636bb100f570a446f24cbf55afd3562a951d33741506792d668db9f05b1,2,220570|220571
cross_project,2,JDT|PLATFORM,ec72076098d0acb527a6c3efb1563094963af3d97e4b187f971a83d4fa044160,2,123017|122826
cross_project,2,JDT|PLATFORM,ec9d7382d95bfe767cc67f341ec160c26899692386267503aeae044cf4593c22,2,90725|90726
cross_project,2,JDT|PLATFORM,f610c21e693e0df7f96a607e693da0f0ea9134fe0d0b2543b3dbca2409057a17,2,183453|183452
cross_project,2,JDT|PLATFORM,ffc74e999366eb8de248f6344e4d08a33d6420bfa2fd7304aaf43f8c208a1364,2,25680|26305
cross_project,2,MYLYN|PLATFORM,7270665cf2fa8a7baad36e75f59690ee06cd537f263ef3319b0835ed68760d3e,3,266930|477633|290023
cross_project,2,MYLYN|PLATFORM,5eb7f499a386add14433112de7c7f2e10259bc52165c747d9d7cefbe4e2ba433,2,401363|401362
cross_project,2,MYLYN|PLATFORM,7924e8d3e218dfee782dbadc354b283cc11011154f1d35431af1c7c5eaca3037,2,538255|107832
cross_project,2,PDE|PLATFORM,c3747bd31a6f50ae10459290d837dbe39d3ad393193cb6b70652237bd92d446e,10,93937|93924|93936
cross_project,2,PDE|PLATFORM,d5852501c389594b66baa885c1ac7c8ccc18358db6af1fd226353256625e7d62,3,256745|256742|256741
cross_project,2,PDE|PLATFORM,e75f5a71e974f738de7fb29ecafb8072554c66a1e3074e59409b6f1e4615ca83,3,463361|429411|459374
cross_project,2,PDE|PLATFORM,0edb8921f68cbf02a2fc7353988a376ec5c9b84731e88f20277a31be69f5e3ff,2,538955|538954
cross_project,2,PDE|PLATFORM,144805722b23d9b39813fe68459fcd8b878b8b359e4d74526af724e89c9817f6,2,177590|177581
cross_project,2,PDE|PLATFORM,4666b05e12594511ea5ec092457dcacfaa63a52542efd5cc3fa1da334be0c886,2,211600|211601
cross_project,2,PDE|PLATFORM,4676269a7450544e9c97dae17359019401ef78d852941acd1ca9e9506f3b390d,2,550585|550586
cross_project,2,PDE|PLATFORM,4b72aded0d15f08133baf315db345643e43b076a7eed0ac0359637c521146488,2,190174|190169
cross_project,2,PDE|PLATFORM,4ef8722cb4f559e8cb16b1c3d37baec1b4a0dab03cc09dff7bfe438540ea18fc,2,219577|219576
cross_project,2,PDE|PLATFORM,5550c2e3e4197cb1ecdc47a92f90e051b5dc12845cc75beeb86c847b15ba554e,2,256298|256299
cross_project,2,PDE|PLATFORM,74c6cd90c2b4c2755d6ac94fea159ade588838938339c1b2bef587525716ed03,2,102208|102207
cross_project,2,PDE|PLATFORM,90dcefd9e220b9565ccc0574592b18d633588007d5c61583a69dd4fbc39e70f4,2,572276|573965
cross_project,2,PDE|PLATFORM,9439a77dc51284d6613623d3a30423a1559e0f5bacfff65a79dd4a1e923bb830,2,84767|84768
cross_project,2,PDE|PLATFORM,9e7fe421dc7ad5ea7e6a04579986e59635dc765429f86b36c02e9c57ad0d7875,2,552020|552021
cross_project,2,PDE|PLATFORM,a86279da31c93abaf1ac3e8ee201639dc4999c7ca2c45e7ec178b8c126eecf44,2,528131|528133
cross_project,2,PDE|PLATFORM,ad031e32bdc7100aa32d4d4179ea0682bb3589e55895ffaf212b876e9ad6b7e0,2,140845|140849
cross_project,2,PDE|PLATFORM,b4a436a7a5eea6bf59789b9bb41b66c688613fbfb864b7324a5da30d91548923,2,66540|66567
cross_project,2,PDE|PLATFORM,c27d02852572aa9e4c494de7712f77fcc3c4e9993e78a32efe7bbf112bbb10e2,2,33622|32745
cross_project,2,PDE|PLATFORM,d31585b8249fd7306fcafa3c762f9eb7b3b3c14dcf6b4f05104e51886a741d2c,2,193950|193965
cross_project,2,PDE|PLATFORM,f7bf1bde02a28bdccb8ad0bbe16209791a248540b54de0a097ded42c94268569,2,332335|332334
within_project,1,BIRT,9325ebce848dccbd96d310b8a8c342dc0f75e988324d3546e6c284704c75089a,8,129033|129040|129078
within_project,1,BIRT,3780b4d072119c4def759c6dfd481bb7e6c7cbb07313908d25c1cc42fe23319d,5,220703|220704|220705
within_project,1,BIRT,53b3966e069e30fb9a2175fa068e04d14efe51edda9cbe0bcd80b1a77694530e,5,120328|120339|120341
within_project,1,BIRT,e1fd145962cc8ce533be43723d53e6f06eb0ddf392ee30aa4acbf155e08b336b,5,116588|116589|116590
within_project,1,BIRT,4bff324bcb18e391f781e5282ceb0d2cc70fabed97a93fd606960a75c73c71bd,4,134557|134558|134559
within_project,1,BIRT,5696ae6c5fd2d0290a91b015a1af5bfb38b6588bab1bc22bb6752b1a094fa667,4,152030|152031|152032
within_project,1,BIRT,14d51de6e7d289452e1529e4afd4016a9fb7c9267933dbf82a690faf4c84925b,3,267785|267787|267784
within_project,1,BIRT,169c04e489e5ba2889a2432e2153fa0da334caebd7738869dd259a965141f506,3,199888|199891|199890
within_project,1,BIRT,1d9e197d20d3f104ca73a6bf3b171e39729472c08e39a9a8d9b4ec13aa2f805c,3,307108|307106|307107
within_project,1,BIRT,1e7f0745f1335a047fc0938177615252f2ef8f63d1194b7e31177bd79624efc3,3,149145|149277|149278
within_project,1,BIRT,2b60521246c592cb7eadbaf5001911650047589c647c576392acf7b29c8855fa,3,116576|116578|116579
within_project,1,BIRT,577541630726715e8d0da843494524389872b3924bfb9213e50a7aa376b850c4,3,133155|133167|133143
within_project,1,BIRT,925170a457000084e793fd448820c9e1c8594c101c6545b2cac2804cf102278a,3,128001|128002|128004
within_project,1,BIRT,97719bfcea3bd2e764c4865ad6f0f817affa530ec9e90379dd4d521ab94b4926,3,146972|146974|146975
within_project,1,BIRT,a30270fcba005bc9319ad39f31140b745175e0575a42587987bbf841720d5806,3,223601|223602|223600
within_project,1,BIRT,aa25d0c07de0b6299feb686329f63d4a58ffa20e867605b3659d49af2980bbc5,3,150927|150959|150917
